coverage,risk
6.047999999999999904e-02,2.271825396825396803e-01
6.049999999999999822e-02,2.271074380165289119e-01
6.051999999999999741e-02,2.270323859881031026e-01
6.053999999999999659e-02,2.269573835480673818e-01
6.056000000000000272e-02,2.268824306472919383e-01
6.058000000000000190e-02,2.268075272367117978e-01
6.060000000000000109e-02,2.267326732673267398e-01
6.062000000000000027e-02,2.266578686902012418e-01
6.063999999999999946e-02,2.265831134564643690e-01
6.065999999999999864e-02,2.265084075173096068e-01
6.067999999999999783e-02,2.267633487145682136e-01
6.069999999999999701e-02,2.266886326194398615e-01
6.072000000000000314e-02,2.266139657444005140e-01
6.074000000000000232e-02,2.265393480408297577e-01
6.076000000000000151e-02,2.267939433838051244e-01
6.078000000000000069e-02,2.270483711747285360e-01
6.079999999999999988e-02,2.273026315789473673e-01
6.081999999999999906e-02,2.275567247615915834e-01
6.083999999999999825e-02,2.274819197896121026e-01
6.085999999999999743e-02,2.274071639829116087e-01
6.087999999999999662e-02,2.276609724047306271e-01
6.090000000000000274e-02,2.275862068965517349e-01
6.092000000000000193e-02,2.275114904793171244e-01
6.094000000000000111e-02,2.274368231046931532e-01
6.096000000000000030e-02,2.273622047244094613e-01
6.097999999999999948e-02,2.272876352902591102e-01
6.099999999999999867e-02,2.275409836065573899e-01
6.101999999999999785e-02,2.274664044575548938e-01
6.103999999999999704e-02,2.273918741808650112e-01
6.106000000000000316e-02,2.276449394038650431e-01
6.108000000000000235e-02,2.275703994760969184e-01
6.110000000000000153e-02,2.274959083469721699e-01
6.112000000000000072e-02,2.277486910994764302e-01
6.113999999999999990e-02,2.276741903827281532e-01
6.115999999999999909e-02,2.279267495094833285e-01
6.117999999999999827e-02,2.281791435109512822e-01
6.119999999999999746e-02,2.284313725490196012e-01
6.121999999999999664e-02,2.283567461613851546e-01
6.124000000000000277e-02,2.282821685173089532e-01
6.126000000000000195e-02,2.282076395690499637e-01
6.128000000000000114e-02,2.281331592689294918e-01
6.130000000000000032e-02,2.280587275693311544e-01
6.131999999999999951e-02,2.279843444227005744e-01
6.133999999999999869e-02,2.279100097815454917e-01
6.135999999999999788e-02,2.278357235984354578e-01
6.137999999999999706e-02,2.277614858260019470e-01
6.140000000000000319e-02,2.276872964169381064e-01
6.142000000000000237e-02,2.276131553239987004e-01
6.144000000000000156e-02,2.278645833333333426e-01
6.146000000000000074e-02,2.281158477058249368e-01
6.147999999999999993e-02,2.283669486011710992e-01
6.149999999999999911e-02,2.282926829268292768e-01
6.151999999999999830e-02,2.282184655396619077e-01
6.153999999999999748e-02,2.284692882677933079e-01
6.155999999999999667e-02,2.283950617283950490e-01
6.158000000000000279e-02,2.283208834037024904e-01
6.160000000000000198e-02,2.282467532467532534e-01
6.162000000000000116e-02,2.281726712106458832e-01
6.164000000000000035e-02,2.280986372485399039e-01
6.165999999999999953e-02,2.280246513136555409e-01
6.167999999999999872e-02,2.279507133592736656e-01
6.169999999999999790e-02,2.278768233387358233e-01
6.171999999999999709e-02,2.278029812054439274e-01
6.174000000000000321e-02,2.280531260123096760e-01
6.176000000000000240e-02,2.279792746113989688e-01
6.178000000000000158e-02,2.279054710262220784e-01
6.180000000000000077e-02,2.278317152103560006e-01
6.181999999999999995e-02,2.277580071174377108e-01
6.183999999999999914e-02,2.276843467011643030e-01
6.185999999999999832e-02,2.276107339152926012e-01
6.187999999999999751e-02,2.275371687136392984e-01
6.189999999999999669e-02,2.274636510500807618e-01
6.192000000000000282e-02,2.273901808785529777e-01
6.194000000000000200e-02,2.276396512754278456e-01
6.196000000000000119e-02,2.275661717236927006e-01
6.198000000000000037e-02,2.274927395934172314e-01
6.199999999999999956e-02,2.277419354838709775e-01
6.201999999999999874e-02,2.276684940341825170e-01
6.203999999999999793e-02,2.275950999355254578e-01
6.205999999999999711e-02,2.275217531421205308e-01
6.208000000000000324e-02,2.274484536082474195e-01
6.210000000000000242e-02,2.273752012882447604e-01
6.212000000000000161e-02,2.273019961365099761e-01
6.214000000000000079e-02,2.272288381074991925e-01
6.215999999999999998e-02,2.271557271557271551e-01
6.217999999999999916e-02,2.270826632357671182e-01
6.219999999999999835e-02,2.270096463022508171e-01
6.221999999999999753e-02,2.269366763098682183e-01
6.223999999999999672e-02,2.271850899742930696e-01
6.226000000000000284e-02,2.271121105043366617e-01
6.228000000000000203e-02,2.270391779062299331e-01
6.230000000000000121e-02,2.269662921348314655e-01
6.232000000000000040e-02,2.268934531450577663e-01
6.233999999999999958e-02,2.271414821944177098e-01
6.235999999999999877e-02,2.270686337395766419e-01
6.237999999999999795e-02,2.269958319974350880e-01
6.239999999999999714e-02,2.269230769230769218e-01
6.242000000000000326e-02,2.268503684716436930e-01
6.244000000000000244e-02,2.267777065983344054e-01
6.246000000000000163e-02,2.270252961895613264e-01
6.248000000000000081e-02,2.269526248399487967e-01
6.250000000000000000e-02,2.268799999999999983e-01
6.252000000000000612e-02,2.271273192578374955e-01
6.253999999999999837e-02,2.270546850015989770e-01
6.256000000000000449e-02,2.269820971867007597e-01
6.257999999999999674e-02,2.269095557686161835e-01
6.260000000000000286e-02,2.268370607028754038e-01
6.261999999999999511e-02,2.267646119450654751e-01
6.264000000000000123e-02,2.266922094508301289e-01
6.265999999999999348e-02,2.269390360676667717e-01
6.267999999999999960e-02,2.271857051691129614e-01
6.270000000000000573e-02,2.274322169059011245e-01
6.271999999999999797e-02,2.273596938775510334e-01
6.274000000000000410e-02,2.272872170863882713e-01
6.275999999999999635e-02,2.272147864882090584e-01
6.278000000000000247e-02,2.271424020388658760e-01
6.279999999999999472e-02,2.270700636942675210e-01
6.282000000000000084e-02,2.269977714103788569e-01
6.283999999999999309e-02,2.269255251432208687e-01
6.285999999999999921e-02,2.271714922048997665e-01
6.288000000000000533e-02,2.270992366412213637e-01
6.289999999999999758e-02,2.270270270270270396e-01
6.292000000000000370e-02,2.269548633184996778e-01
6.293999999999999595e-02,2.268827454718779779e-01
6.296000000000000207e-02,2.268106734434561511e-01
6.297999999999999432e-02,2.267386471895840028e-01
6.300000000000000044e-02,2.266666666666666552e-01
6.302000000000000657e-02,2.265947318311647141e-01
6.303999999999999881e-02,2.265228426395939076e-01
6.306000000000000494e-02,2.267681573104979309e-01
6.307999999999999718e-02,2.266962587190868850e-01
6.310000000000000331e-02,2.266244057052297922e-01
6.311999999999999555e-02,2.268694550063371229e-01
6.314000000000000168e-02,2.267975926512511842e-01
6.315999999999999392e-02,2.267257758074730789e-01
6.318000000000000005e-02,2.266540044317822133e-01
6.320000000000000617e-02,2.268987341772151778e-01
6.321999999999999842e-02,2.268269534957292055e-01
6.324000000000000454e-02,2.270714737507906478e-01
6.325999999999999679e-02,2.269996838444514609e-01
6.328000000000000291e-02,2.269279393173198600e-01
6.329999999999999516e-02,2.268562401263823081e-01
6.332000000000000128e-02,2.267845862286797243e-01
6.333999999999999353e-02,2.267129775813072345e-01
6.335999999999999965e-02,2.269570707070707183e-01
6.338000000000000578e-02,2.268854528242347790e-01
6.339999999999999802e-02,2.268138801261829762e-01
6.342000000000000415e-02,2.267423525701671438e-01
6.343999999999999639e-02,2.266708701134930726e-01
6.346000000000000252e-02,2.269145918688937891e-01
6.347999999999999476e-02,2.268431001890359178e-01
6.350000000000000089e-02,2.267716535433070835e-01
6.351999999999999313e-02,2.267002518891687579e-01
6.353999999999999926e-02,2.269436575385583854e-01
6.356000000000000538e-02,2.268722466960352291e-01
6.357999999999999763e-02,2.268008807801195348e-01
6.360000000000000375e-02,2.267295597484276781e-01
6.361999999999999600e-02,2.266582835586293532e-01
6.364000000000000212e-02,2.265870521684475170e-01
6.365999999999999437e-02,2.268300345585925193e-01
6.368000000000000049e-02,2.267587939698492427e-01
6.370000000000000662e-02,2.266875981161695364e-01
6.371999999999999886e-02,2.266164469554300120e-01
6.374000000000000499e-02,2.268591151553184804e-01
6.375999999999999723e-02,2.267879548306148130e-01
6.378000000000000336e-02,2.267168391345249223e-01
6.379999999999999560e-02,2.269592476489028232e-01
6.382000000000000173e-02,2.272015042306486932e-01
6.383999999999999397e-02,2.271303258145363491e-01
6.386000000000000010e-02,2.270591919824616334e-01
6.388000000000000622e-02,2.269881026925485157e-01
6.389999999999999847e-02,2.269170579029733958e-01
6.392000000000000459e-02,2.271589486858573148e-01
6.393999999999999684e-02,2.270878949014701331e-01
6.396000000000000296e-02,2.270168855534709096e-01
6.397999999999999521e-02,2.269459206001875617e-01
6.400000000000000133e-02,2.271874999999999867e-01
6.401999999999999358e-02,2.271165260855982637e-01
6.403999999999999970e-02,2.273579013116802106e-01
6.406000000000000583e-02,2.272869185138932380e-01
6.407999999999999807e-02,2.272159800249687889e-01
6.410000000000000420e-02,2.274570982839313471e-01
6.411999999999999644e-02,2.273861509669369840e-01
6.414000000000000257e-02,2.273152478952291944e-01
6.415999999999999481e-02,2.272443890274314093e-01
6.418000000000000094e-02,2.271735743222187687e-01
6.419999999999999318e-02,2.274143302180685333e-01
6.421999999999999931e-02,2.276549361569604468e-01
6.424000000000000543e-02,2.275840597758405914e-01
6.425999999999999768e-02,2.275132275132275006e-01
6.428000000000000380e-02,2.277535780958307443e-01
6.429999999999999605e-02,2.276827371695178959e-01
6.432000000000000217e-02,2.276119402985074536e-01
6.433999999999999442e-02,2.275411874417158919e-01
6.436000000000000054e-02,2.277812305779987612e-01
6.438000000000000667e-02,2.277104690897794326e-01
6.439999999999999891e-02,2.279503105590062195e-01
6.442000000000000504e-02,2.278795405153679066e-01
6.443999999999999728e-02,2.278088144009931815e-01
6.446000000000000341e-02,2.277381321749922527e-01
6.447999999999999565e-02,2.276674937965260659e-01
6.450000000000000178e-02,2.275968992248061928e-01
6.451999999999999402e-02,2.275263484190948593e-01
6.454000000000000015e-02,2.274558413387046674e-01
6.456000000000000627e-02,2.276951672862453646e-01
6.457999999999999852e-02,2.276246515949210403e-01
6.460000000000000464e-02,2.278637770897832815e-01
6.461999999999999689e-02,2.277932528628907327e-01
6.464000000000000301e-02,2.280321782178217904e-01
6.465999999999999526e-02,2.279616455304670497e-01
6.468000000000000138e-02,2.278911564625850372e-01
6.469999999999999363e-02,2.278207109737248881e-01
6.471999999999999975e-02,2.277503090234857808e-01
6.474000000000000588e-02,2.276799505715168259e-01
6.475999999999999812e-02,2.276096355775169833e-01
6.478000000000000425e-02,2.275393640012349505e-01
6.479999999999999649e-02,2.277777777777777735e-01
6.482000000000000262e-02,2.277074976858994015e-01
6.483999999999999486e-02,2.276372609500308397e-01
6.486000000000000099e-02,2.275670675300647539e-01
6.487999999999999323e-02,2.274969173859432703e-01
6.489999999999999936e-02,2.274268104776579480e-01
6.492000000000000548e-02,2.273567467652495289e-01
6.493999999999999773e-02,2.275947028025870067e-01
6.496000000000000385e-02,2.275246305418719139e-01
6.497999999999999610e-02,2.274546014158202456e-01
6.500000000000000222e-02,2.273846153846153795e-01
6.501999999999999447e-02,2.276222700707474511e-01
6.504000000000000059e-02,2.275522755227552263e-01
6.506000000000000671e-02,2.274823240086074339e-01
6.507999999999999896e-02,2.274124154886293658e-01
6.510000000000000508e-02,2.273425499231950808e-01
6.511999999999999733e-02,2.272727272727272652e-01
6.514000000000000346e-02,2.272029474976972607e-01
6.515999999999999570e-02,2.271332105586249261e-01
6.518000000000000183e-02,2.273703590058299973e-01
6.519999999999999407e-02,2.276073619631901745e-01
6.522000000000000020e-02,2.275375651640600960e-01
6.524000000000000632e-02,2.277743715511955924e-01
6.525999999999999857e-02,2.280110327919092905e-01
6.528000000000000469e-02,2.279411764705882304e-01
6.529999999999999694e-02,2.278713629402756569e-01
6.532000000000000306e-02,2.281077770973668206e-01
6.533999999999999531e-02,2.280379553106825774e-01
6.536000000000000143e-02,2.279681762545899548e-01
6.537999999999999368e-02,2.282043438360354948e-01
6.539999999999999980e-02,2.284403669724770769e-01
6.542000000000000592e-02,2.283705288902476427e-01
6.543999999999999817e-02,2.286063569682151575e-01
6.546000000000000429e-02,2.285365108463183748e-01
6.547999999999999654e-02,2.284667073915699342e-01
6.550000000000000266e-02,2.283969465648854891e-01
6.551999999999999491e-02,2.283272283272283210e-01
6.554000000000000103e-02,2.285627097955447162e-01
6.555999999999999328e-02,2.284929835265405718e-01
6.557999999999999940e-02,2.284232997865202897e-01
6.560000000000000553e-02,2.283536585365853744e-01
6.561999999999999778e-02,2.285888448643706161e-01
6.564000000000000390e-02,2.285191956124314472e-01
6.565999999999999615e-02,2.284495887907401768e-01
6.568000000000000227e-02,2.286845310596833103e-01
6.569999999999999452e-02,2.286149162861491613e-01
6.572000000000000064e-02,2.285453438831406003e-01
6.574000000000000676e-02,2.287800425920291925e-01
6.575999999999999901e-02,2.287104622871046211e-01
6.578000000000000513e-02,2.286409242930982078e-01
6.579999999999999738e-02,2.285714285714285643e-01
6.582000000000000350e-02,2.285019750835612373e-01
6.583999999999999575e-02,2.287363304981774037e-01
6.586000000000000187e-02,2.286668691163073197e-01
6.587999999999999412e-02,2.289010321797207148e-01
6.590000000000000024e-02,2.288315629742033452e-01
6.592000000000000637e-02,2.287621359223301065e-01
6.593999999999999861e-02,2.286927509857446250e-01
6.596000000000000474e-02,2.289266221952698521e-01
6.597999999999999698e-02,2.288572294634737825e-01
6.600000000000000311e-02,2.287878787878787901e-01
6.601999999999999535e-02,2.287185701302635599e-01
6.604000000000000148e-02,2.286493034524530454e-01
6.605999999999999373e-02,2.285800787163184966e-01
6.607999999999999985e-02,2.285108958837772375e-01
6.610000000000000597e-02,2.287443267776096689e-01
6.611999999999999822e-02,2.286751361161524498e-01
6.614000000000000434e-02,2.286059872996673847e-01
6.615999999999999659e-02,2.285368802902055518e-01
6.618000000000000271e-02,2.284678150498640203e-01
6.619999999999999496e-02,2.283987915407854896e-01
6.622000000000000108e-02,2.283298097251585668e-01
6.623999999999999333e-02,2.282608695652173780e-01
6.625999999999999945e-02,2.284938122547539863e-01
6.628000000000000558e-02,2.287266143633071847e-01
6.629999999999999782e-02,2.286576168929110031e-01
6.632000000000000395e-02,2.285886610373944472e-01
6.633999999999999619e-02,2.285197467591196796e-01
6.636000000000000232e-02,2.284508740204942712e-01
6.637999999999999456e-02,2.283820427839710621e-01
6.640000000000000069e-02,2.283132530120481896e-01
6.642000000000000681e-02,2.282445046672688937e-01
6.643999999999999906e-02,2.281757977122215453e-01
6.646000000000000518e-02,2.281071321095395621e-01
6.647999999999999743e-02,2.280385078219013262e-01
6.650000000000000355e-02,2.279699248120300725e-01
6.651999999999999580e-02,2.279013830426939169e-01
6.654000000000000192e-02,2.278328824767057448e-01
6.655999999999999417e-02,2.277644230769230727e-01
6.658000000000000029e-02,2.279963953139080846e-01
6.660000000000000642e-02,2.279279279279279313e-01
6.661999999999999866e-02,2.281597117982587797e-01
6.664000000000000479e-02,2.280912364945978377e-01
6.665999999999999703e-02,2.283228322832283330e-01
6.668000000000000316e-02,2.282543491301739780e-01
6.669999999999999540e-02,2.281859070464767603e-01
6.672000000000000153e-02,2.281175059952038342e-01
6.673999999999999377e-02,2.280491459394665965e-01
6.675999999999999990e-02,2.279808268424206030e-01
6.678000000000000602e-02,2.279125486672656520e-01
6.679999999999999827e-02,2.278443113772455064e-01
6.682000000000000439e-02,2.280754265190062802e-01
6.683999999999999664e-02,2.280071813285457771e-01
6.686000000000000276e-02,2.279389769667962973e-01
6.687999999999999501e-02,2.278708133971291960e-01
6.690000000000000113e-02,2.278026905829596549e-01
6.691999999999999338e-02,2.280334728033472924e-01
6.693999999999999950e-02,2.279653420974006583e-01
6.696000000000000563e-02,2.278972520908004729e-01
6.697999999999999787e-02,2.278292027470886771e-01
6.700000000000000400e-02,2.277611940298507331e-01
6.701999999999999624e-02,2.276932259027155958e-01
6.704000000000000237e-02,2.276252983293556020e-01
6.705999999999999461e-02,2.275574112734864429e-01
6.708000000000000074e-02,2.274895646988670250e-01
6.710000000000000686e-02,2.274217585692995536e-01
6.711999999999999911e-02,2.273539928486293105e-01
6.714000000000000523e-02,2.272862675007447097e-01
6.715999999999999748e-02,2.272185824895771311e-01
6.718000000000000360e-02,2.271509377791009199e-01
6.719999999999999585e-02,2.270833333333333315e-01
6.722000000000000197e-02,2.270157691163344205e-01
6.723999999999999422e-02,2.269482450922070127e-01
6.726000000000000034e-02,2.268807612250966499e-01
6.728000000000000647e-02,2.268133174791914508e-01
6.729999999999999871e-02,2.267459138187221390e-01
6.732000000000000484e-02,2.266785502079619596e-01
6.733999999999999708e-02,2.266112266112266238e-01
6.736000000000000321e-02,2.265439429928741144e-01
6.737999999999999545e-02,2.264766993173048248e-01
6.740000000000000158e-02,2.264094955489614203e-01
6.741999999999999382e-02,2.266389795312963584e-01
6.743999999999999995e-02,2.265717674970343931e-01
6.746000000000000607e-02,2.265045953157426573e-01
6.747999999999999832e-02,2.264374629519857740e-01
6.750000000000000444e-02,2.263703703703703607e-01
6.751999999999999669e-02,2.265995260663506983e-01
6.754000000000000281e-02,2.265324252294936280e-01
6.755999999999999506e-02,2.264653641207815260e-01
6.758000000000000118e-02,2.263983427049423014e-01
6.759999999999999343e-02,2.266272189349112509e-01
6.761999999999999955e-02,2.265601892931085604e-01
6.764000000000000568e-02,2.267888823181549440e-01
6.765999999999999792e-02,2.267218445167011598e-01
6.768000000000000405e-02,2.266548463356974075e-01
6.769999999999999629e-02,2.268833087149187688e-01
6.772000000000000242e-02,2.271116361488481894e-01
6.773999999999999466e-02,2.270445822261588364e-01
6.776000000000000079e-02,2.269775678866587931e-01
6.778000000000000691e-02,2.269105930953083383e-01
6.779999999999999916e-02,2.268436578171091345e-01
6.782000000000000528e-02,2.267767620171040888e-01
6.783999999999999753e-02,2.270047169811320875e-01
6.786000000000000365e-02,2.269378131447097047e-01
6.787999999999999590e-02,2.268709487330583252e-01
6.790000000000000202e-02,2.268041237113402053e-01
6.791999999999999427e-02,2.267373380447585407e-01
6.794000000000000039e-02,2.266705916985575497e-01
6.796000000000000651e-02,2.266038846380223626e-01
6.797999999999999876e-02,2.268314210061782854e-01
6.800000000000000488e-02,2.267647058823529516e-01
6.801999999999999713e-02,2.266980299911790786e-01
6.804000000000000326e-02,2.269253380364491535e-01
6.805999999999999550e-02,2.271525124889803016e-01
6.808000000000000163e-02,2.270857814336075253e-01
6.809999999999999387e-02,2.270190895741556469e-01
6.812000000000000000e-02,2.269524368761010047e-01
6.814000000000000612e-02,2.268858233049603768e-01
6.815999999999999837e-02,2.268192488262910922e-01
6.818000000000000449e-02,2.270460545614549630e-01
6.819999999999999674e-02,2.269794721407624727e-01
6.822000000000000286e-02,2.272060979184989671e-01
6.823999999999999511e-02,2.274325908558030573e-01
6.826000000000000123e-02,2.276589510694403684e-01
6.827999999999999348e-02,2.275922671353251270e-01
6.829999999999999960e-02,2.275256222547584195e-01
6.832000000000000572e-02,2.277517564402810335e-01
6.833999999999999797e-02,2.279777582674860914e-01
6.836000000000000409e-02,2.282036278525453599e-01
6.837999999999999634e-02,2.281368821292775739e-01
6.840000000000000246e-02,2.280701754385964786e-01
6.841999999999999471e-02,2.282958199356913132e-01
6.844000000000000083e-02,2.282291057860900141e-01
6.845999999999999308e-02,2.281624306164183602e-01
6.847999999999999921e-02,2.280957943925233655e-01
6.850000000000000533e-02,2.280291970802919843e-01
6.851999999999999758e-02,2.282545242265032193e-01
6.854000000000000370e-02,2.281879194630872520e-01
6.855999999999999595e-02,2.284130688448074709e-01
6.858000000000000207e-02,2.283464566929133965e-01
6.859999999999999432e-02,2.282798833819242035e-01
6.862000000000000044e-02,2.282133488778781694e-01
6.864000000000000656e-02,2.281468531468531513e-01
6.865999999999999881e-02,2.280803961549665027e-01
6.868000000000000493e-02,2.280139778683750729e-01
6.869999999999999718e-02,2.279475982532750966e-01
6.872000000000000330e-02,2.278812572759022215e-01
6.873999999999999555e-02,2.278149549025312859e-01
6.876000000000000167e-02,2.277486910994764302e-01
6.877999999999999392e-02,2.279732480372201331e-01
6.880000000000000004e-02,2.279069767441860572e-01
6.882000000000000617e-02,2.278407439697762160e-01
6.883999999999999841e-02,2.280650784427658284e-01
6.886000000000000454e-02,2.279988382224804044e-01
6.887999999999999678e-02,2.282229965156794549e-01
6.890000000000000291e-02,2.284470246734397747e-01
6.891999999999999515e-02,2.283807312826465485e-01
6.894000000000000128e-02,2.283144763562518220e-01
6.895999999999999353e-02,2.282482598607888657e-01
6.897999999999999965e-02,2.281820817628298081e-01
6.900000000000000577e-02,2.284057971014492872e-01
6.901999999999999802e-02,2.283396117067516551e-01
6.904000000000000414e-02,2.282734646581691673e-01
6.905999999999999639e-02,2.284969591659426480e-01
6.908000000000000251e-02,2.287203242617255328e-01
6.909999999999999476e-02,2.286541244573082610e-01
6.912000000000000088e-02,2.285879629629629650e-01
6.913999999999999313e-02,2.285218397454440165e-01
6.915999999999999925e-02,2.287449392712550544e-01
6.918000000000000538e-02,2.289679098005203695e-01
6.919999999999999762e-02,2.289017341040462394e-01
6.922000000000000375e-02,2.288355966483675286e-01
6.923999999999999599e-02,2.287694974003466331e-01
6.926000000000000212e-02,2.289922032919433914e-01
6.927999999999999436e-02,2.289260969976905369e-01
6.930000000000000049e-02,2.288600288600288468e-01
6.932000000000000661e-02,2.287939988459319063e-01
6.933999999999999886e-02,2.290164407268531765e-01
6.936000000000000498e-02,2.292387543252595028e-01
6.937999999999999723e-02,2.294609397520899485e-01
6.940000000000000335e-02,2.293948126801152732e-01
6.941999999999999560e-02,2.293287237107461962e-01
6.944000000000000172e-02,2.292626728110599144e-01
6.945999999999999397e-02,2.294845954506190555e-01
6.948000000000000009e-02,2.294185377086931377e-01
6.950000000000000622e-02,2.293525179856115148e-01
6.951999999999999846e-02,2.292865362485615732e-01
6.954000000000000459e-02,2.292205924647684745e-01
6.955999999999999683e-02,2.291546866014951001e-01
6.958000000000000296e-02,2.293762575452716335e-01
6.959999999999999520e-02,2.293103448275861933e-01
6.962000000000000133e-02,2.292444699798908414e-01
6.963999999999999357e-02,2.291786329695577329e-01
6.965999999999999970e-02,2.291128337639965484e-01
6.968000000000000582e-02,2.290470723306544110e-01
6.969999999999999807e-02,2.289813486370157747e-01
6.972000000000000419e-02,2.289156626506023973e-01
6.973999999999999644e-02,2.288500143389733399e-01
6.976000000000000256e-02,2.287844036697247729e-01
6.977999999999999481e-02,2.290054456864430987e-01
6.980000000000000093e-02,2.289398280802292240e-01
6.981999999999999318e-02,2.288742480664565926e-01
6.983999999999999930e-02,2.290950744558991892e-01
6.986000000000000543e-02,2.290294875465216096e-01
6.987999999999999767e-02,2.289639381797367035e-01
6.990000000000000380e-02,2.291845493562231773e-01
6.991999999999999604e-02,2.291189931350114395e-01
6.994000000000000217e-02,2.290534744066342610e-01
6.995999999999999441e-02,2.292738707833047451e-01
6.998000000000000054e-02,2.292083452414975797e-01
7.000000000000000666e-02,2.291428571428571481e-01
7.001999999999999891e-02,2.290774064552984768e-01
7.004000000000000503e-02,2.290119931467732850e-01
7.005999999999999728e-02,2.289466171852697629e-01
7.008000000000000340e-02,2.288812785388127935e-01
7.009999999999999565e-02,2.291012838801711748e-01
7.012000000000000177e-02,2.290359383913291580e-01
7.013999999999999402e-02,2.289706301682349621e-01
7.016000000000000014e-02,2.289053591790193853e-01
7.018000000000000627e-02,2.288401253918495304e-01
7.019999999999999851e-02,2.287749287749287763e-01
7.022000000000000464e-02,2.289945884363429329e-01
7.023999999999999688e-02,2.292141230068337199e-01
7.026000000000000301e-02,2.294335325932251590e-01
7.027999999999999525e-02,2.293682413204325421e-01
7.030000000000000138e-02,2.295874822190611675e-01
7.031999999999999362e-02,2.295221843003412976e-01
7.033999999999999975e-02,2.294569235143588404e-01
7.036000000000000587e-02,2.293916998294485421e-01
7.037999999999999812e-02,2.293265132139812312e-01
7.040000000000000424e-02,2.292613636363636243e-01
7.041999999999999649e-02,2.291962510650383533e-01
7.044000000000000261e-02,2.291311754684838276e-01
7.045999999999999486e-02,2.290661368152143162e-01
7.048000000000000098e-02,2.290011350737797824e-01
7.049999999999999323e-02,2.289361702127659659e-01
7.051999999999999935e-02,2.288712422007941061e-01
7.054000000000000548e-02,2.288063510065211359e-01
7.055999999999999772e-02,2.287414965986394599e-01
7.058000000000000385e-02,2.286766789458770099e-01
7.059999999999999609e-02,2.288951841359773420e-01
7.062000000000000222e-02,2.288303596714811594e-01
7.063999999999999446e-02,2.287655719139297938e-01
7.066000000000000059e-02,2.287008208321539837e-01
7.068000000000000671e-02,2.289190718732314611e-01
7.069999999999999896e-02,2.288543140028288514e-01
7.072000000000000508e-02,2.287895927601809876e-01
7.073999999999999733e-02,2.287249081142210816e-01
7.076000000000000345e-02,2.289429055963821402e-01
7.077999999999999570e-02,2.291607798813224128e-01
7.080000000000000182e-02,2.290960451977401002e-01
7.081999999999999407e-02,2.290313470770968529e-01
7.084000000000000019e-02,2.292490118577075187e-01
7.086000000000000631e-02,2.291843070843917474e-01
7.087999999999999856e-02,2.291196388261851069e-01
7.090000000000000469e-02,2.290550070521861770e-01
7.091999999999999693e-02,2.289904117315284815e-01
7.094000000000000306e-02,2.292077812235692180e-01
7.095999999999999530e-02,2.291431792559188163e-01
7.098000000000000143e-02,2.290786136939983175e-01
7.099999999999999367e-02,2.290140845070422482e-01
7.101999999999999980e-02,2.289495916643199125e-01
7.104000000000000592e-02,2.288851351351351426e-01
7.105999999999999817e-02,2.291021671826625472e-01
7.108000000000000429e-02,2.290377039954980265e-01
7.109999999999999654e-02,2.292545710267229198e-01
7.112000000000000266e-02,2.291901012373453450e-01
7.113999999999999491e-02,2.291256676974978979e-01
7.116000000000000103e-02,2.293423271500843186e-01
7.117999999999999328e-02,2.292778870469232844e-01
7.119999999999999940e-02,2.292134831460674038e-01
7.122000000000000552e-02,2.291491154170176847e-01
7.123999999999999777e-02,2.290847838293093852e-01
7.126000000000000389e-02,2.290204883525119306e-01
7.127999999999999614e-02,2.289562289562289688e-01
7.130000000000000226e-02,2.288920056100981759e-01
7.131999999999999451e-02,2.288278182837913677e-01
7.134000000000000064e-02,2.287636669470143047e-01
7.136000000000000676e-02,2.286995515695067205e-01
7.137999999999999901e-02,2.289156626506023973e-01
7.140000000000000513e-02,2.288515406162464905e-01
7.141999999999999738e-02,2.290674880985718309e-01
7.144000000000000350e-02,2.290033594624860114e-01
7.145999999999999575e-02,2.289392667226420319e-01
7.148000000000000187e-02,2.291550083939563609e-01
7.149999999999999412e-02,2.290909090909090950e-01
7.152000000000000024e-02,2.290268456375838813e-01
7.154000000000000636e-02,2.289628180039138816e-01
7.155999999999999861e-02,2.288988261598658425e-01
7.158000000000000473e-02,2.288348700754400666e-01
7.159999999999999698e-02,2.287709497206703857e-01
7.162000000000000310e-02,2.287070650656241322e-01
7.163999999999999535e-02,2.286432160804020008e-01
7.166000000000000147e-02,2.288584984649734977e-01
7.167999999999999372e-02,2.287946428571428492e-01
7.169999999999999984e-02,2.287308228730822734e-01
7.172000000000000597e-02,2.289459007250418399e-01
7.173999999999999821e-02,2.291608586562587091e-01
7.176000000000000434e-02,2.290969899665551701e-01
7.177999999999999658e-02,2.290331568682084096e-01
7.180000000000000271e-02,2.289693593314763298e-01
7.181999999999999496e-02,2.291840712893344345e-01
7.184000000000000108e-02,2.291202672605790747e-01
7.185999999999999333e-02,2.290564987475647019e-01
7.187999999999999945e-02,2.289927657206455303e-01
7.190000000000000557e-02,2.289290681502086366e-01
7.191999999999999782e-02,2.291434927697441615e-01
7.194000000000000394e-02,2.290797887128162291e-01
7.195999999999999619e-02,2.290161200667037156e-01
7.198000000000000231e-02,2.289524868018894266e-01
7.199999999999999456e-02,2.291666666666666574e-01
7.202000000000000068e-02,2.291030269369619676e-01
7.204000000000000681e-02,2.290394225430316399e-01
7.205999999999999905e-02,2.289758534554537928e-01
7.208000000000000518e-02,2.291897891231964579e-01
7.209999999999999742e-02,2.291262135922330079e-01
7.212000000000000355e-02,2.293399889073765852e-01
