coverage,risk
2.459490740740740821e-03,0.000000000000000000e+00
2.472643097643097664e-03,0.000000000000000000e+00
2.485795454545454506e-03,0.000000000000000000e+00
2.498947811447811349e-03,0.000000000000000000e+00
2.512100168350168191e-03,0.000000000000000000e+00
2.525252525252525467e-03,0.000000000000000000e+00
2.538404882154882310e-03,0.000000000000000000e+00
2.551557239057239152e-03,0.000000000000000000e+00
2.564709595959595995e-03,0.000000000000000000e+00
2.577861952861952837e-03,0.000000000000000000e+00
2.591014309764309680e-03,0.000000000000000000e+00
2.604166666666666522e-03,0.000000000000000000e+00
2.617319023569023365e-03,0.000000000000000000e+00
2.630471380471380641e-03,0.000000000000000000e+00
2.643623737373737483e-03,0.000000000000000000e+00
2.656776094276094326e-03,0.000000000000000000e+00
2.669928451178451168e-03,0.000000000000000000e+00
2.683080808080808011e-03,0.000000000000000000e+00
2.696233164983164853e-03,0.000000000000000000e+00
2.709385521885521696e-03,0.000000000000000000e+00
2.722537878787878972e-03,0.000000000000000000e+00
2.735690235690235814e-03,0.000000000000000000e+00
2.748842592592592657e-03,0.000000000000000000e+00
2.761994949494949499e-03,0.000000000000000000e+00
2.775147306397306342e-03,0.000000000000000000e+00
2.788299663299663184e-03,0.000000000000000000e+00
2.801452020202020027e-03,0.000000000000000000e+00
2.814604377104377303e-03,0.000000000000000000e+00
2.827756734006734145e-03,0.000000000000000000e+00
2.840909090909090988e-03,0.000000000000000000e+00
2.854061447811447830e-03,0.000000000000000000e+00
2.867213804713804673e-03,0.000000000000000000e+00
2.880366161616161515e-03,0.000000000000000000e+00
2.893518518518518358e-03,0.000000000000000000e+00
2.906670875420875634e-03,0.000000000000000000e+00
2.919823232323232477e-03,0.000000000000000000e+00
2.932975589225589319e-03,0.000000000000000000e+00
2.946127946127946162e-03,0.000000000000000000e+00
2.959280303030303004e-03,0.000000000000000000e+00
2.972432659932659847e-03,0.000000000000000000e+00
2.985585016835016689e-03,0.000000000000000000e+00
2.998737373737373531e-03,0.000000000000000000e+00
3.011889730639730808e-03,0.000000000000000000e+00
3.025042087542087650e-03,0.000000000000000000e+00
3.038194444444444493e-03,0.000000000000000000e+00
3.051346801346801335e-03,0.000000000000000000e+00
3.064499158249158178e-03,0.000000000000000000e+00
3.077651515151515020e-03,0.000000000000000000e+00
3.090803872053871863e-03,0.000000000000000000e+00
3.103956228956229139e-03,0.000000000000000000e+00
3.117108585858585981e-03,0.000000000000000000e+00
3.130260942760942824e-03,0.000000000000000000e+00
3.143413299663299666e-03,0.000000000000000000e+00
3.156565656565656509e-03,0.000000000000000000e+00
3.169718013468013351e-03,0.000000000000000000e+00
3.182870370370370194e-03,0.000000000000000000e+00
3.196022727272727470e-03,0.000000000000000000e+00
3.209175084175084312e-03,0.000000000000000000e+00
3.222327441077441155e-03,0.000000000000000000e+00
3.235479797979797997e-03,0.000000000000000000e+00
3.248632154882154840e-03,0.000000000000000000e+00
3.261784511784511682e-03,0.000000000000000000e+00
3.274936868686868525e-03,0.000000000000000000e+00
3.288089225589225801e-03,0.000000000000000000e+00
3.301241582491582643e-03,0.000000000000000000e+00
3.314393939393939486e-03,0.000000000000000000e+00
3.327546296296296328e-03,0.000000000000000000e+00
3.340698653198653171e-03,0.000000000000000000e+00
3.353851010101010013e-03,0.000000000000000000e+00
3.367003367003366856e-03,0.000000000000000000e+00
3.380155723905723698e-03,0.000000000000000000e+00
3.393308080808080975e-03,0.000000000000000000e+00
3.406460437710437817e-03,0.000000000000000000e+00
3.419612794612794660e-03,0.000000000000000000e+00
3.432765151515151502e-03,0.000000000000000000e+00
3.445917508417508344e-03,0.000000000000000000e+00
3.459069865319865187e-03,0.000000000000000000e+00
3.472222222222222029e-03,0.000000000000000000e+00
3.485374579124579306e-03,0.000000000000000000e+00
3.498526936026936148e-03,0.000000000000000000e+00
3.511679292929292991e-03,0.000000000000000000e+00
3.524831649831649833e-03,0.000000000000000000e+00
3.537984006734006676e-03,0.000000000000000000e+00
3.551136363636363518e-03,0.000000000000000000e+00
3.564288720538720361e-03,0.000000000000000000e+00
3.577441077441077637e-03,0.000000000000000000e+00
3.590593434343434479e-03,0.000000000000000000e+00
3.603745791245791322e-03,0.000000000000000000e+00
3.616898148148148164e-03,0.000000000000000000e+00
3.630050505050505007e-03,0.000000000000000000e+00
3.643202861952861849e-03,0.000000000000000000e+00
3.656355218855218692e-03,0.000000000000000000e+00
3.669507575757575968e-03,0.000000000000000000e+00
3.682659932659932810e-03,0.000000000000000000e+00
3.695812289562289653e-03,0.000000000000000000e+00
3.708964646464646495e-03,0.000000000000000000e+00
3.722117003367003338e-03,0.000000000000000000e+00
3.735269360269360180e-03,0.000000000000000000e+00
3.748421717171717023e-03,0.000000000000000000e+00
3.761574074074073865e-03,0.000000000000000000e+00
3.774726430976431141e-03,0.000000000000000000e+00
3.787878787878787984e-03,0.000000000000000000e+00
3.801031144781144826e-03,0.000000000000000000e+00
3.814183501683501669e-03,0.000000000000000000e+00
3.827335858585858511e-03,0.000000000000000000e+00
3.840488215488215354e-03,0.000000000000000000e+00
3.853640572390572196e-03,0.000000000000000000e+00
3.866792929292929473e-03,0.000000000000000000e+00
3.879945286195286315e-03,0.000000000000000000e+00
